Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
7,363,364,2022-10-14 11:06:22,Baseline 1,64.58114404679223,929.063752053185,2
7,364,365,2022-10-14 11:06:23,Baseline 1,65.9374796058228,909.9528880794759,1
7,365,366,2022-10-14 11:06:24,Baseline 1,77.35398302990328,775.6549520766807,1
7,366,367,2022-10-14 11:06:25,Baseline 1,77.43203088678204,774.8731282501108,1
7,367,368,2022-10-14 11:06:26,Baseline 1,63.90298212520365,938.9233178890364,1
7,368,369,2022-10-14 11:06:27,Baseline 1,64.76789236051796,926.3849387906833,1
7,369,370,2022-10-14 11:06:28,Baseline 1,72.31019511091513,829.7585134152553,2
7,370,371,2022-10-14 11:06:29,Baseline 1,64.7171003237967,927.111995126546,1
7,371,372,2022-10-14 11:06:30,Baseline 1,62.51106034970965,959.8301430872895,1
7,372,373,2022-10-14 11:06:31,Baseline 1,72.3127445199575,829.7292600122607,1
7,373,374,2022-10-14 11:06:32,Baseline 1,67.2971002299611,891.5688758501308,1
7,374,375,2022-10-14 11:06:33,Baseline 1,65.67169520946126,913.635620469804,1
7,375,376,2022-10-14 11:06:34,Baseline 1,73.56395802619176,815.6167994473267,1
7,376,377,2022-10-14 11:06:35,Baseline 1,69.82467875373929,859.2950382430058,1
7,377,378,2022-10-14 11:06:36,Baseline 1,63.48681795220973,945.0780797545333,2
7,378,379,2022-10-14 11:06:37,Baseline 1,71.30285538491364,841.4810273179451,1
7,379,380,2022-10-14 11:06:38,Baseline 1,64.4550662956295,930.8810532410919,1
7,380,381,2022-10-14 11:06:39,Baseline 1,58.58555677533307,1024.1432070039227,1
7,381,382,2022-10-14 11:06:40,Baseline 1,61.38520853507376,977.4341642208108,1
7,382,383,2022-10-14 11:06:41,Baseline 1,72.27049012540246,830.2143779001509,1
7,383,384,2022-10-14 11:06:42,Baseline 1,74.66708110806674,803.5669683292044,1
7,384,385,2022-10-14 11:06:43,Baseline 1,63.81827281238197,940.1695996441766,1
7,385,386,2022-10-14 11:06:44,Baseline 1,66.65247290914212,900.1916565314764,1
7,386,387,2022-10-14 11:06:45,Baseline 1,75.94618693167284,790.0330803175242,2
7,387,388,2022-10-14 11:06:46,Baseline 1,66.36303500880412,904.1177817144746,1
7,388,389,2022-10-14 11:06:47,Baseline 1,60.30488921442827,994.9442040537681,1
7,389,390,2022-10-14 11:06:48,Baseline 1,67.39238000989532,890.308370044063,1
7,390,391,2022-10-14 11:06:49,Baseline 1,70.89906153735957,846.2735429633801,1
7,391,392,2022-10-14 11:06:50,Baseline 1,63.082701380574704,951.132381570394,1
7,392,393,2022-10-14 11:06:51,Baseline 1,60.266322188450545,995.5809118794778,1
7,393,394,2022-10-14 11:06:52,Baseline 1,69.02981595092054,869.189627314947,1
7,394,395,2022-10-14 11:06:53,Baseline 1,72.42662656534812,828.424611849953,2
7,395,396,2022-10-14 11:06:54,Baseline 1,64.97487018383606,923.4339342308733,1
7,396,397,2022-10-14 11:06:55,Baseline 1,66.03358525907599,908.628537502487,1
7,397,398,2022-10-14 11:06:56,Baseline 1,72.93367346938966,822.665267576054,1
7,398,399,2022-10-14 11:06:57,Baseline 1,61.787720706260444,971.0667316122682,1
7,399,400,2022-10-14 11:06:58,None,57.63072279054045,1041.1113568377532,1
7,400,401,2022-10-14 11:06:59,None,64.40536037153946,931.5994764080821,1
7,401,402,2022-10-14 11:07:00,None,66.90864165224036,896.7451515732716,1
7,402,403,2022-10-14 11:07:01,None,61.3117602736252,978.6050788988767,1
7,403,404,2022-10-14 11:07:02,None,68.14307643576034,880.5003110853536,1
7,404,405,2022-10-14 11:07:03,None,70.84023533443873,846.9762941460926,1
7,405,406,2022-10-14 11:07:04,None,63.7305530344806,941.463664492881,1
7,406,407,2022-10-14 11:07:05,None,74.12165393666922,809.4800481822087,2
7,407,408,2022-10-14 11:07:06,None,68.99624949042047,869.6124853616932,1
7,408,409,2022-10-14 11:07:07,None,74.45498440568218,805.8560548892007,1
7,409,410,2022-10-14 11:07:08,None,70.07202244573469,856.2618560990632,1
